,item_id,state_id,price,sale_perday,elasticity,target_days,discount%,cost_price,stock on hand,discount_price,predict_total_sale,cost,revenue,profit
0,HOBBIES_1_001,CA,8.260000228881836,1.4987878787878788,3.6199916253539057,7,10,4.130000114440918,100,7.4340002059936525,14.289434850090997,59.02,106.23,47.21
1,HOBBIES_1_001,CA,8.380000114440918,1.7216494845360826,0.0,7,0,4.130000114440918,100,8.380000114440918,12.051546391752577,49.77,100.99,51.21999999999999
2,HOBBIES_1_001,TX,5.0,2.0,1.4300876354092975,7,0,2.5,100,5.0,14.0,35.0,70.0,35.0
3,HOBBIES_1_001,TX,8.260000228881836,1.2784313725490195,0.0,7,0,2.5,100,8.260000228881836,8.949019607843137,22.37,73.92,51.55
4,HOBBIES_1_001,TX,8.380000114440918,1.121212121212121,0.692608548481125,7,0,2.5,100,8.380000114440918,7.848484848484848,19.62,65.77,46.14999999999999
5,HOBBIES_1_001,TX,8.619999885559082,1.1,0.6215469809752505,7,0,2.5,100,8.619999885559082,7.700000000000001,19.25,66.37,47.120000000000005
6,HOBBIES_1_001,WI,8.260000228881836,1.2163009404388714,1.5698208121009305,7,0,4.130000114440918,100,8.260000228881836,8.514106583072099,35.16,70.33,35.17
7,HOBBIES_1_001,WI,8.380000114440918,1.2828282828282829,0.0,7,0,4.130000114440918,100,8.380000114440918,8.97979797979798,37.09,75.25,38.16
8,HOBBIES_1_001,WI,8.619999885559082,1.0,7.698170176335434,7,10,4.130000114440918,100,7.757999897003174,12.388719123434804,51.17,96.11,44.94
9,HOBBIES_1_002,CA,2.0,1.0,0.0,7,0,1.0,100,2.0,7.0,7.0,14.0,7.0
10,HOBBIES_1_002,TX,2.9700000286102295,1.0,0.0,7,0,1.4850000143051147,100,2.9700000286102295,7.0,10.4,20.79,10.389999999999999
11,HOBBIES_1_003,TX,0.9700000286102295,4.0,3.5647674762001333,7,10,0.48500001430511475,100,0.8730000257492065,37.98134893336037,18.42,33.16,14.739999999999995
12,HOBBIES_1_003,WI,0.9399999976158142,2.0,1.1868787348665963,7,0,0.4699999988079071,100,0.9399999976158142,14.0,6.58,13.16,6.58
13,HOBBIES_1_003,WI,5.96999979019165,1.0,0.14982197180699983,7,0,0.4699999988079071,100,5.96999979019165,7.0,3.29,41.79,38.5
14,HOBBIES_1_004,CA,4.639999866485596,4.37069922308546,0.0,7,0,2.319999933242798,100,4.639999866485596,30.594894561598224,70.98,141.96,70.98
15,HOBBIES_1_004,TX,3.7699999809265137,2.5416666666666665,0.0,7,0,1.8849999904632568,100,3.7699999809265137,17.791666666666664,33.54,67.07,33.529999999999994
16,HOBBIES_1_004,TX,4.639999866485596,2.701340730466944,0.0,7,0,1.8849999904632568,100,4.639999866485596,18.909385113268605,35.64,87.74,52.099999999999994
17,HOBBIES_1_004,WI,4.260000228881836,1.4296296296296296,0.0,7,0,2.130000114440918,100,4.260000228881836,10.007407407407406,21.32,42.63,21.310000000000002
18,HOBBIES_1_004,WI,4.639999866485596,2.4019607843137254,2.754489012337957,7,10,2.130000114440918,100,4.175999879837036,21.44504770211725,45.68,89.55,43.87
19,HOBBIES_1_005,CA,2.4800000190734863,2.0939597315436242,0.0,7,0,1.2400000095367432,100,2.4800000190734863,14.65771812080537,18.18,36.35,18.17
20,HOBBIES_1_005,CA,2.880000114440918,2.018753781004235,0.6620585288930209,7,0,1.2400000095367432,100,2.880000114440918,14.131276467029643,17.52,40.7,23.180000000000003
21,HOBBIES_1_005,CA,3.0799999237060547,1.9355432780847146,0.31270329934146107,7,0,1.2400000095367432,100,3.0799999237060547,13.548802946593002,16.8,41.73,24.929999999999996
22,HOBBIES_1_005,TX,1.5,2.0,0.6919023225490974,7,0,0.75,100,1.5,14.0,10.5,21.0,10.5
23,HOBBIES_1_005,TX,1.9900000095367432,2.0,-0.0,7,0,0.75,100,1.9900000095367432,14.0,10.5,27.86,17.36
24,HOBBIES_1_005,TX,2.0,2.0,1.9636361863002538,7,10,0.75,100,1.8,16.749090660820354,12.56,30.15,17.589999999999996
25,HOBBIES_1_005,TX,2.4800000190734863,3.3229813664596275,9.48706006795157,7,30,0.75,100,1.7360000133514404,89.46404960461857,67.1,155.31,88.21000000000001
26,HOBBIES_1_005,TX,2.880000114440918,1.25,0.8384830512538273,7,0,0.75,100,2.880000114440918,8.75,6.56,25.2,18.64
27,HOBBIES_1_005,TX,2.9800000190734863,1.4885057471264367,2.738203480077465,7,10,0.75,100,2.682000017166138,13.272622361712896,9.95,35.6,25.650000000000002
28,HOBBIES_1_005,WI,2.4800000190734863,2.158371040723982,1.5155395500196485,7,0,1.2400000095367432,100,2.4800000190734863,15.108597285067873,18.73,37.47,18.74
29,HOBBIES_1_005,WI,2.880000114440918,1.4820441988950277,0.06354931720984602,7,0,1.2400000095367432,100,2.880000114440918,10.374309392265193,12.86,29.88,17.02
30,HOBBIES_1_005,WI,3.0799999237060547,1.4759535655058043,1.3068463736649907,7,0,1.2400000095367432,100,3.0799999237060547,10.33167495854063,12.81,31.82,19.009999999999998
31,HOBBIES_1_006,CA,0.9599999785423279,2.0440835266821344,0.0,7,0,0.47999998927116394,100,0.9599999785423279,14.30858468677494,6.87,13.74,6.87
32,HOBBIES_1_006,TX,0.9599999785423279,1.4980544747081712,0.0,7,0,0.47999998927116394,100,0.9599999785423279,10.486381322957198,5.03,10.07,5.04
33,HOBBIES_1_006,TX,1.100000023841858,1.7954545454545454,0.0,7,0,0.47999998927116394,100,1.100000023841858,12.568181818181818,6.03,13.83,7.8
34,HOBBIES_1_006,WI,0.9599999785423279,2.529535864978903,0.0,7,0,0.47999998927116394,100,0.9599999785423279,17.70675105485232,8.5,17.0,8.5
35,HOBBIES_1_006,WI,1.1200000047683716,1.6514522821576763,2.0827933647964256,7,0,0.47999998927116394,100,1.1200000047683716,11.560165975103734,5.55,12.95,7.3999999999999995
36,HOBBIES_1_007,CA,6.389999866485596,2.0,3.9194836802664463,7,10,3.194999933242798,100,5.750999879837036,19.48727715237302,62.26,112.07,49.809999999999995
37,HOBBIES_1_007,CA,7.880000114440918,1.1486854034451497,7.350958195851572,7,30,3.194999933242798,100,5.516000080108642,25.773068424027457,82.34,142.16,59.81999999999999
38,HOBBIES_1_007,TX,5.0,1.0,0.0,7,0,2.5,100,5.0,7.0,17.5,35.0,17.5
39,HOBBIES_1_007,TX,5.5,1.0,0.0,7,0,2.5,100,5.5,7.0,17.5,38.5,21.0
40,HOBBIES_1_007,TX,7.880000114440918,1.0946643717728055,9.158409846185895,7,30,2.5,100,5.516000080108642,28.715959019906858,71.79,158.4,86.61
41,HOBBIES_1_007,WI,7.880000114440918,1.2069377990430623,6.5519791130907405,7,10,3.940000057220459,100,7.092000102996827,13.98404646839233,55.1,99.17,44.07
42,HOBBIES_1_008,CA,0.41999998688697815,23.815384615384616,21.539886667300674,7,0,0.20999999344348907,100,0.41999998688697815,100.0,21.0,42.0,21.0
43,HOBBIES_1_008,CA,0.47999998927116394,8.341425215348472,0.0,7,0,0.20999999344348907,100,0.47999998927116394,58.38997650743931,12.26,28.03,15.770000000000001
44,HOBBIES_1_008,CA,0.5,12.26198347107438,2.5468975265891767,7,0,0.20999999344348907,100,0.5,85.83388429752065,18.03,42.92,24.89
45,HOBBIES_1_008,TX,0.41999998688697815,4.864197530864198,0.0,7,0,0.20999999344348907,100,0.41999998688697815,34.04938271604939,7.15,14.3,7.15
46,HOBBIES_1_008,TX,0.47999998927116394,6.091549295774648,3.749888679073949,7,10,0.20999999344348907,100,0.43199999034404757,58.630687289994896,12.31,25.33,13.019999999999998
47,HOBBIES_1_008,TX,0.5,5.297019527235355,0.0,7,0,0.20999999344348907,100,0.5,37.07913669064748,7.79,18.54,10.75
48,HOBBIES_1_008,WI,0.41999998688697815,6.024193548387097,1.340012224355052,7,0,0.20999999344348907,100,0.41999998688697815,42.16935483870968,8.86,17.71,8.850000000000001
49,HOBBIES_1_008,WI,0.47999998927116394,3.7605263157894737,0.0,7,0,0.20999999344348907,100,0.47999998927116394,26.323684210526316,5.53,12.64,7.11
50,HOBBIES_1_008,WI,0.5,5.504734848484849,0.4527008669990486,7,0,0.20999999344348907,100,0.5,38.53314393939394,8.09,19.27,11.18
51,HOBBIES_1_009,CA,1.7699999809265137,2.643297630639403,0.9867459314619949,7,0,0.8849999904632568,100,1.7699999809265137,18.50308341447582,16.38,32.75,16.37
52,HOBBIES_1_009,TX,0.8799999952316284,6.5,7.326923235633676,7,10,0.4399999976158142,100,0.7919999957084656,78.83750072213323,34.69,62.44,27.75
53,HOBBIES_1_009,TX,1.2699999809265137,2.0,0.0,7,0,0.4399999976158142,100,1.2699999809265137,14.0,6.16,17.78,11.620000000000001
54,HOBBIES_1_009,TX,1.2999999523162842,6.0,7.576627549642076,7,10,0.4399999976158142,100,1.1699999570846558,73.82183570849672,32.48,86.37,53.89000000000001
55,HOBBIES_1_009,TX,1.3600000143051147,4.0,4.661063394049255,7,30,0.4399999976158142,100,0.9520000100135803,67.15293251001374,29.55,63.93,34.379999999999995
56,HOBBIES_1_009,TX,1.4700000286102295,16.0,66.78170328762613,7,0,0.4399999976158142,100,1.4700000286102295,100.0,44.0,147.0,103.0
57,HOBBIES_1_009,TX,1.600000023841858,2.1333333333333333,0.821082584006609,7,0,0.4399999976158142,100,1.600000023841858,14.933333333333334,6.57,23.89,17.32
58,HOBBIES_1_009,TX,1.6299999952316284,2.1177304964539005,7.281474326692314,7,30,0.4399999976158142,100,1.1409999966621398,47.206533980820446,20.77,53.86,33.09
59,HOBBIES_1_009,TX,1.75,2.0350877192982457,0.4912281555739197,7,0,0.4399999976158142,100,1.75,14.24561403508772,6.27,24.93,18.66
60,HOBBIES_1_009,TX,1.7699999809265137,1.9233716475095786,1.879296574909972,7,10,0.4399999976158142,100,1.5929999828338623,15.993811557177642,7.04,25.48,18.44
61,HOBBIES_1_009,WI,1.0,4.5,1.7141998860003835,7,0,0.5,100,1.0,31.5,15.75,31.5,15.75
62,HOBBIES_1_009,WI,1.559999942779541,2.375,8.717931180463783,7,30,0.5,100,1.0919999599456787,60.10568176256312,30.05,65.64,35.59
63,HOBBIES_1_009,WI,1.600000023841858,1.95,0.9444444069155955,7,0,0.5,100,1.600000023841858,13.65,6.82,21.84,15.02
64,HOBBIES_1_009,WI,1.6399999856948853,2.696296296296296,6.231059020065221,7,30,0.5,100,1.1479999899864195,54.1557149254656,27.08,62.17,35.09
65,HOBBIES_1_010,CA,1.9700000286102295,1.0,0.0,7,0,0.9850000143051147,100,1.9700000286102295,7.0,6.9,13.79,6.889999999999999
66,HOBBIES_1_010,CA,2.9700000286102295,1.4261042842909333,2.23300184616267,7,10,0.9850000143051147,100,2.673000025749207,12.211875439786034,12.03,32.64,20.61
67,HOBBIES_1_010,TX,2.9700000286102295,1.5046332046332047,1.3349023370736879,7,0,1.4850000143051147,100,2.9700000286102295,10.532432432432433,15.64,31.28,15.64
68,HOBBIES_1_010,WI,2.9700000286102295,1.3954341622503057,0.0,7,0,1.4850000143051147,100,2.9700000286102295,9.76803913575214,14.51,29.01,14.500000000000002
