,item_id,dept_id,cat_id,state_id,price,year,sale_perday,price_change,sale_change,elasticity,level,revenue,LB_price,UB_price,opti_price,optimized_units,optimized_revenue
0,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,6.320000171661377,2011,1.3,,,,Inelastic Demand,8.21600022315979,3.1600000858306885,9.480000257492065,6.320000171661377,,
1,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,6.269999980926514,2011,1.2277227722772277,-0.007911422369743293,-0.055597867479055596,-7.027543832280518,Elastic Demand,7.697821758761264,3.134999990463257,9.40499997138977,3.581101724179652,4.927799282686664,17.646950507640465
2,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,6.96999979019165,2011,1.41869918699187,0.11164271314107688,0.1555533700498295,-1.3933141328558103,Elastic Demand,9.888333035678398,3.484999895095825,10.454999685287476,5.986230733842547,1.6976963294824872,10.162801944279748
3,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,6.96999979019165,2012,1.3725490196078431,,,,Inelastic Demand,9.566666378694423,3.484999895095825,10.454999685287476,6.96999979019165,,
4,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,5.96999979019165,2012,1.643598615916955,-0.14347202727426533,0.19747899159663862,1.3764285299958297,Elastic Demand,9.81228339218351,2.984999895095825,8.954999685287476,8.954999685287476,2.7747466293218324,24.847855192329494
5,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,5.96999979019165,2013,1.352059925093633,,,,Inelastic Demand,8.071797469135527,2.984999895095825,8.954999685287476,5.96999979019165,,
6,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,5.96999979019165,2014,1.4234693877551021,,,,Inelastic Demand,8.498111946242197,2.984999895095825,8.954999685287476,5.96999979019165,,
7,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,5.369999885559082,2014,1.263157894736842,-0.1005025001204074,-0.11262026032824002,-1.1205717289949493,Elastic Demand,6.7831577501798925,2.684999942779541,8.054999828338623,5.081097960502624,1.3393085178640773,6.805157778602956
8,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,5.96999979019165,2015,1.460144927536232,,,,Inelastic Demand,8.717064911040707,2.984999895095825,8.954999685287476,5.96999979019165,,
9,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,5.369999885559082,2015,1.0,-0.1005025001204074,-0.315136476426799,-3.135608328641064,Elastic Demand,5.369999885559082,2.684999942779541,8.054999828338623,3.5412932015335934,2.0678041026578002,7.322700610845341
10,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,4.5,2015,1.0,-0.16201115532584498,0.0,0.0,Perfectly Inelastic Demand,4.5,2.25,6.75,6.75,1.0,6.75
11,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,5.96999979019165,2016,1.4272300469483568,,,,Inelastic Demand,8.52056308083691,2.984999895095825,8.954999685287476,5.96999979019165,,
12,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA,4.5,2016,3.0,-0.24623112928860924,1.1019736842105265,4.475362994899379,Elastic Demand,13.5,2.25,6.75,6.75,9.71304449234907,65.56305032335622
13,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX,6.320000171661377,2011,1.0,,,,Inelastic Demand,6.320000171661377,3.1600000858306885,9.480000257492065,6.320000171661377,,
14,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX,6.269999980926514,2011,1.1475409836065573,-0.007911422369743293,0.14754098360655732,18.64910969370286,Elastic Demand,7.195081945325507,3.134999990463257,9.40499997138977,9.40499997138977,11.84784982425574,111.42902725815553
15,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX,6.96999979019165,2011,1.1666666666666667,0.11164271314107688,0.01666666666666683,-0.1492857545087252,Inelastic Demand,8.131666421890259,3.484999895095825,10.454999685287476,10.454999685287476,1.0795833098699104,11.287043164931523
16,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX,7.159999847412109,2011,1.0,0.02725969339164558,-0.1428571428571429,5.240599767748124,Elastic Demand,7.159999847412109,3.5799999237060547,10.739999771118164,10.739999771118164,3.620299883874062,38.882019924186544
17,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX,6.96999979019165,2012,1.16,,,,Inelastic Demand,8.085199756622314,3.484999895095825,10.454999685287476,6.96999979019165,,
18,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX,5.96999979019165,2012,1.2105263157894737,-0.14347202727426533,0.04355716878402904,0.3035934572860247,Inelastic Demand,7.22684185128463,2.984999895095825,8.954999685287476,8.954999685287476,1.394280250462594,12.485779204095072
19,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX,5.96999979019165,2013,1.1311475409836065,,,,Inelastic Demand,6.752950582347932,2.984999895095825,8.954999685287476,5.96999979019165,,
20,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX,2.5,2013,2.0,-0.5812395162714497,0.7681159420289856,1.3215136282479822,Elastic Demand,5.0,1.25,3.75,3.75,3.321513628247982,12.455676105929932
21,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX,5.96999979019165,2014,1.1485714285714286,,,,Inelastic Demand,6.856971187591553,2.984999895095825,8.954999685287476,5.96999979019165,,
22,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX,5.96999979019165,2015,1.2527472527472527,,,,Inelastic Demand,7.478900836064265,2.984999895095825,8.954999685287476,5.96999979019165,,
23,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX,5.96999979019165,2016,1.171875,,,,Inelastic Demand,6.99609350413084,2.984999895095825,8.954999685287476,5.96999979019165,,
24,HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI,6.320000171661377,2011,1.4375,,,,Inelastic Demand,9.08500024676323,3.1600000858306885,9.480000257492065,6.320000171661377,,
